Variables;n_componentes;rho;phi_1;sigma2;MAPE;RMSE_rel
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,998737730509222;6,76865910567264;0,245170200383867;0,287472690287288
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,52843341028822;0,233157720452125;0,288483557790935
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,48900912124319;0,234658489168249;0,288924581025076
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,47097997815322;0,235805479176596;0,289017057763508
Total_arima, ConsumoEuros_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998412894518782;10,01372486944725;0,294828794557108;0,289163167855337
Total_arima, ConsumoEuros_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998371350470903;9,96878999260707;0,322748036868954;0,290331419060313
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;6,87984261008303;0,294057132914570;0,290757045069772
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,55088359776679;0,255626347961680;0,292627908532653
Total_arima, ConsumoEuros_arima, Electricidad_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998468574907767;9,99628798416010;0,362510226217331;0,293202701214823
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,57326237682336;0,257872687264911;0,294244493857792
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,54427501429973;0,261463017408603;0,294316497283177
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;7,37395805627204;0,293019168488349;0,294764110902073
Total_arima, ConsumoEuros_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998562600978537;9,80200409213689;0,350942320703664;0,294836041333909
Total_arima, ConsumoEuros_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998484291189148;9,86215752802939;0,328304824105529;0,295837782442183
Total_arima, ConsumoEuros_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,998991906292531;0,998406589268981;9,98579062398122;0,353519558007300;0,296169892800014
Total_arima, ConsumoEuros_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998417345364099;9,99842130989332;0,363061686714611;0,296342481011927
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998588486183132;8,31825597308163;0,248672506735534;0,297109939587100
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,70913891076652;0,181151684507459;0,299166514290428
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;7,86104255614377;0,326887977927282;0,300464914807311
Total_arima, ConsumoEuros_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998412197883567;10,00465140279461;0,360730358167280;0,301141125177117
Total_arima, ConsumoEuros_arima, Gas_arima;3;-0,996335908279693;0,998450468320459;9,08468688419659;0,303464206627846;0,302249057206908
Total_arima, ConsumoEuros_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,996166100442157;0,998541411277891;9,82422676990049;0,356849507476607;0,302640859370411
Total_arima, ConsumoEuros_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,996531432865252;0,998495295548681;9,96304415936194;0,363881196182279;0,304510204174658
Total_arima, ConsumoEuros_arima, PobTotal_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;6,81670208460446;0,319962883972975;0,305352721077776
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,996869741365596;0,998486622419233;8,41204432761906;0,257726715706096;0,306656865436945
Total_arima, ConsumoEuros_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,996479666342268;0,998502416514916;9,96469497931042;0,366571834328966;0,309261452786689
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,64269399532635;0,310156144670361;0,309558080750523
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998547585738711;8,31309537580375;0,262264112970116;0,310328963075310
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998551837794942;8,38903834480607;0,266004943520893;0,313039745492875
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,969932990777450;0,998614304537869;7,95210288568839;0,256903614314146;0,317271002652505
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,89158772142702;0,265583408022152;0,317422509672487
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;6,01110962040401;0,230338108442207;0,319023045695910
Total_arima, ConsumoEuros_arima, Electricidad_arima, Gas_arima;3;-0,998999979215219;0,998872196973057;8,55720396553271;0,322282139252595;0,319498914706395
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998414073947218;8,38524626308129;0,259150079193681;0,320895924163545
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,57586959125394;0,322089297024572;0,320903366795190
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,52163502443255;0,289219819702299;0,321653878572557
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998377035811073;8,43288459428174;0,257571700526813;0,321744428920033
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima;3;-0,999000000000000;0,999000000000000;5,93311540155332;0,236720121078912;0,322705098775816
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,998547938258345;0,998500224222071;8,40411722783141;0,261476109513390;0,324893252943171
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998486101024098;8,45128557316291;0,283677777813359;0,325797091027202
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,998551691494298;8,16619726491968;0,282150352253446;0,325877444001183
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998530914992502;8,36866585717695;0,275392030188906;0,326057889219154
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;5,83223980410720;0,302387252159321;0,326126148706140
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998897943514035;6,30196317900838;0,242045321415916;0,326825827140092
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Capital_arima;3;-0,999000000000000;0,998575453939754;8,29431288763345;0,283957420599106;0,327393249115164
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,07104332662222;0,299591759869341;0,328121225248457
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,998481662543458;8,26235581293965;0,286341237500048;0,328419223952627
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima;3;-0,999000000000000;0,998421574175815;8,38457582544063;0,287427473008658;0,329009613135352
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,17665682629669;0,245439271829173;0,330979039440416
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998523501038514;8,37770942300643;0,275218415655242;0,331870348319100
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998497687086738;8,38618399778064;0,271910755644503;0,333181033225246
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998541360586456;8,33028669017802;0,276992449299223;0,334394894178492
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998528173200067;8,35502634738617;0,273416968507126;0,334458487962038
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998528553410387;8,15448164727321;0,295059154070547;0,335713664515850
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;6,91748526173259;0,291215400790052;0,339003287120823
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,92832871985445;0,284058521660690;0,339652054836921
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,998373741705071;8,12006765627187;0,326708775462866;0,339894229642184
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,26969778177567;0,207824544454359;0,340161719397566
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,62715229363955;0,314761296804727;0,340875833363711
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;5,60684873663350;0,326010601962593;0,341671359297119
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,10996098720725;0,264625567675399;0,341799699969922
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,07198218459916;0,267780729714118;0,341825999488863
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;6,85080285895928;0,296359842966070;0,342690596879274
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;6,02926111199291;0,269281328149943;0,345329465031446
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,07991253227848;0,273047916553168;0,346141139927416
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,95881225204196;0,274543483018291;0,346266200828348
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Gas_arima, EurosDesembolsado_arima;3;-0,998428366694164;0,998406953035343;8,16105500244088;0,316629413426507;0,346968801632565
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998455107580588;8,30660185079642;0,310691562146360;0,347731426884384
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,06082270566175;0,273423482806819;0,348002470968619
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,95484249022605;0,274185150218416;0,348247039909377
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,98865528134932;0,278824630348526;0,349515281093988
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;6,04504698518570;0,270229672854709;0,349895893346637
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;6,46602672852422;0,341477825526898;0,350216249183403
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,98997352524615;0,278516024372607;0,351094810265152
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998518802831948;8,04608336430579;0,326423833588653;0,352059314034475
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;7,49428826258667;0,210206004424920;0,352122107334154
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,97456251852573;0,274922290314792;0,352619245010012
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,97294479424250;0,274738469473764;0,353599013308916
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998573066964016;7,95871157313555;0,342432123310978;0,354044798714674
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;7,26355475539661;0,228767769240807;0,355693002968197
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,998569113590238;7,94511404737116;0,345383138267839;0,355874175987613
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998883931954083;6,73346690977874;0,349530504168438;0,355975634330029
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Capital_arima;3;-0,999000000000000;0,998387477925467;8,11847007318369;0,351727730838733;0,360364771240001
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998480768839216;8,10255354737711;0,336107492553829;0,362555717978107
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998366493090651;8,10624567979852;0,344633445526466;0,365037317680073
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;5,94670819212306;0,311481529604962;0,365457783831688
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;5,12418041332819;0,371769625722102;0,366416389383567
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,21568602187641;0,269349584737967;0,366488345753145
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998299873773850;8,37230177311716;0,342130005575778;0,366641225916269
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima;3;-0,999000000000000;0,999000000000000;5,37465982705651;0,298011579680240;0,367694409832816
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,54346385345379;0,352379350767812;0,368150860994219
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;5,88180200641163;0,299278159852086;0,368163028472904
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;5,14213845207628;0,369033281319983;0,369021358288744
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998562292084186;7,90293217345959;0,358557435544398;0,369174626635621
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;5,85779599146111;0,317542979012207;0,369823186594614
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima;3;-0,999000000000000;0,998550869177041;7,93307276445465;0,359188059967925;0,371818503014974
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,998502443777267;7,97013314518007;0,360981508779283;0,372922237228520
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;5,81118189759988;0,308835477144480;0,373459832941408
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;6,45334594589969;0,371467297527707;0,374246764368726
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;5,44263887726343;0,309340848376357;0,375922122661744
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;6,41431898382475;0,374636746170868;0,377382547451896
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,67727905803130;0,316787263439013;0,378912176721350
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,62103088291604;0,320188719685822;0,386233409182820
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,998877114217601;4,91277196161979;0,279470289277971;0,387864700125549
Total_arima, ConsumoEuros_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;7,93713198246201;0,429680983282480;0,391210625860776
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,59216294732691;0,327757894897519;0,391815637339722
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;5,51889563682566;0,383157781964350;0,394533670015258
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,60461607576677;0,346290067932591;0,395760850770877
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;4,76546835897937;0,263841911644017;0,396911610353122
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;5,46486062304158;0,385950089099084;0,398191592275969
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;4,56695854739739;0,281687244611936;0,407786492020248
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,96050489886117;0,427262077067358;0,410576646843600
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,36901328686725;0,370254344240797;0,411642955259132
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;5,69786651290626;0,350981167613256;0,411710088095002
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,998492756960181;7,38182394314833;0,408314610142891;0,412219591749279
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,42201547637081;0,369820557425896;0,413234611894203
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,39644504813692;0,374458539973704;0,414157863789417
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,36498315750378;0,371991261565658;0,414701828046779
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,45213221952329;0,373631788166782;0,415072095051116
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;6,34726034837216;0,422906637514698;0,415131160509285
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,39803687411804;0,376097579322748;0,416828720948083
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,38088471012701;0,370995393493807;0,418012154625073
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,53931742602909;0,397031357928326;0,418985268570165
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998805658071502;5,62269024128252;0,391750668654464;0,419689099927255
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,57189699948087;0,395612222959314;0,419858186609982
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;5,50777930644273;0,397697887179398;0,422626214044575
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998975890094738;6,24894897078334;0,397179978005185;0,423176581367253
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,54580240601451;0,396727191811438;0,423194996635590
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;6,26803229580043;0,434701994823420;0,423814618566756
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,59517706975145;0,397680162754058;0,424837308740117
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;5,52065928507107;0,396071861466798;0,425247203974904
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,998831436365298;5,65940273685715;0,404048123467198;0,426218675221488
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;6,25369797909408;0,422963648509776;0,428277582297292
