Variables;n_componentes;rho;phi_1;sigma2;MAPE;RMSE_rel
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,586152119914080;0,330567228989911;0,373786608637820
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,586152119914080;0,330567228989911;0,373786608637820
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,476939616466695;0,380183511819150;0,373824882225634
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,476939616466695;0,380183511819150;0,373824882225634
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,645334594589969;0,371467297527707;0,374246764368726
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,645334594589969;0,371467297527707;0,374246764368726
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,589726551520322;0,341571093649441;0,375046083144456
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,589726551520322;0,341571093649441;0,375046083144456
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,490874983929318;0,383756536126714;0,375651455736970
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,490874983929318;0,383756536126714;0,375651455736970
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,544263887726343;0,309340848376357;0,375922122661744
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,544263887726343;0,309340848376357;0,375922122661744
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,641431898382475;0,374636746170868;0,377382547451896
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,641431898382475;0,374636746170868;0,377382547451896
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998560186887813;0,789374998452301;0,371555532466651;0,378897147229457
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,998560186887813;0,789374998452301;0,371555532466651;0,378897147229457
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,567727905803130;0,316787263439013;0,378912176721350
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,567727905803130;0,316787263439013;0,378912176721350
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,566656620402673;0,325165282166265;0,384886513713426
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,566656620402673;0,325165282166265;0,384886513713426
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,562103088291604;0,320188719685822;0,386233409182820
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,562103088291604;0,320188719685822;0,386233409182820
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,466868061568683;0,397216725276346;0,386779574321692
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,466868061568683;0,397216725276346;0,386779574321692
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,998877114217601;0,491277196161979;0,279470289277971;0,387864700125549
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Electricidad_arima, Intercept Gas_arima;3;-0,999000000000000;0,998877114217601;0,491277196161979;0,279470289277971;0,387864700125549
Total_arima, ConsumoEuros_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,793713198246201;0,429680983282480;0,391210625860776
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,793713198246201;0,429680983282480;0,391210625860776
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,559216294732691;0,327757894897519;0,391815637339722
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,559216294732691;0,327757894897519;0,391815637339722
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998692339047341;0,596077240553289;0,364063164545223;0,394029397657589
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998692339047341;0,596077240553289;0,364063164545223;0,394029397657589
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,551889563682566;0,383157781964350;0,394533670015258
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima;3;-0,999000000000000;0,999000000000000;0,551889563682566;0,383157781964350;0,394533670015258
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,560461607576677;0,346290067932591;0,395760850770877
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,560461607576677;0,346290067932591;0,395760850770877
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,476546835897937;0,263841911644017;0,396911610353122
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,476546835897937;0,263841911644017;0,396911610353122
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,546486062304158;0,385950089099084;0,398191592275969
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima;3;-0,999000000000000;0,999000000000000;0,546486062304158;0,385950089099084;0,398191592275969
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,472830706680367;0,418302463600923;0,401634261379118
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,472830706680367;0,418302463600923;0,401634261379118
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,560721973105167;0,363587987750263;0,403085608412100
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,560721973105167;0,363587987750263;0,403085608412100
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,456695854739739;0,281687244611936;0,407786492020248
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,456695854739739;0,281687244611936;0,407786492020248
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,544044967038427;0,368007762919402;0,410450150725921
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,544044967038427;0,368007762919402;0,410450150725921
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,596050489886117;0,427262077067358;0,410576646843600
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,596050489886117;0,427262077067358;0,410576646843600
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,536901328686725;0,370254344240797;0,411642955259132
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Gas_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,536901328686725;0,370254344240797;0,411642955259132
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,569786651290626;0,350981167613256;0,411710088095002
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,569786651290626;0,350981167613256;0,411710088095002
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima;3;-0,999000000000000;0,998492756960181;0,738182394314833;0,408314610142891;0,412219591749279
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima;3;-0,999000000000000;0,998492756960181;0,738182394314833;0,408314610142891;0,412219591749279
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,542201547637081;0,369820557425896;0,413234611894203
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,542201547637081;0,369820557425896;0,413234611894203
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,544779489936986;0,373118563132998;0,413770519427479
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,544779489936986;0,373118563132998;0,413770519427479
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,539644504813692;0,374458539973704;0,414157863789417
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,539644504813692;0,374458539973704;0,414157863789417
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,544197325297137;0,367826759047801;0,414677887244318
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,544197325297137;0,367826759047801;0,414677887244318
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,536498315750378;0,371991261565658;0,414701828046779
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,536498315750378;0,371991261565658;0,414701828046779
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,545213221952329;0,373631788166782;0,415072095051116
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,545213221952329;0,373631788166782;0,415072095051116
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,634726034837216;0,422906637514698;0,415131160509285
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,634726034837216;0,422906637514698;0,415131160509285
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,538223562014949;0,369067932771696;0,415770248137763
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,538223562014949;0,369067932771696;0,415770248137763
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,543625966372804;0,369504825812005;0,415986577528013
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,543625966372804;0,369504825812005;0,415986577528013
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, Electricidad_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,555277952867051;0,383534585482204;0,416390932487307
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,555277952867051;0,383534585482204;0,416390932487307
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,539803687411804;0,376097579322748;0,416828720948083
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,539803687411804;0,376097579322748;0,416828720948083
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,562488708156594;0,386656174054705;0,417358801798412
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,562488708156594;0,386656174054705;0,417358801798412
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, ActivoHombres_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,538088471012701;0,370995393493807;0,418012154625073
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept ActivoHombres_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,538088471012701;0,370995393493807;0,418012154625073
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,560814485730900;0,395477355402045;0,418309451287614
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,560814485730900;0,395477355402045;0,418309451287614
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Gas_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,553931742602909;0,397031357928326;0,418985268570165
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Gas_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,553931742602909;0,397031357928326;0,418985268570165
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Carbón y derivados_arima, Capital_arima;3;-0,999000000000000;0,998805658071502;0,562269024128252;0,391750668654464;0,419689099927255
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima;3;-0,999000000000000;0,998805658071502;0,562269024128252;0,391750668654464;0,419689099927255
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,557189699948087;0,395612222959314;0,419858186609982
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,557189699948087;0,395612222959314;0,419858186609982
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,560636005666660;0,394520016740675;0,421693669915806
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,560636005666660;0,394520016740675;0,421693669915806
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,554832937901398;0,395298301733747;0,422374863206636
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,554832937901398;0,395298301733747;0,422374863206636
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Capital_arima;3;-0,999000000000000;0,999000000000000;0,550777930644273;0,397697887179398;0,422626214044575
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Capital_arima;3;-0,999000000000000;0,999000000000000;0,550777930644273;0,397697887179398;0,422626214044575
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Electricidad_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998975890094738;0,624894897078334;0,397179978005185;0,423176581367253
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Electricidad_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998975890094738;0,624894897078334;0,397179978005185;0,423176581367253
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,554580240601451;0,396727191811438;0,423194996635590
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,554580240601451;0,396727191811438;0,423194996635590
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,626803229580043;0,434701994823420;0,423814618566756
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,626803229580043;0,434701994823420;0,423814618566756
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,559517706975145;0,397680162754058;0,424837308740117
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,559517706975145;0,397680162754058;0,424837308740117
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,552065928507107;0,396071861466798;0,425247203974904
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,552065928507107;0,396071861466798;0,425247203974904
